fly_id	species	strain	sex	tastant_comparison	food_choice	NumberOfSips/1hour
fly_2717	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	93
fly_2718	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	143
fly_2718	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	57
fly_2719	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	832
fly_2719	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	50
fly_2720	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	378
fly_2720	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	33
fly_2721	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	323
fly_2721	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	142
fly_2722	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	307
fly_2722	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	21
fly_2723	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	217
fly_2723	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	38
fly_2724	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	302
fly_2724	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	11
fly_2725	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	20
fly_2725	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	154
fly_2726	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	316
fly_2726	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	21
fly_2727	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	48
fly_2727	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	1
fly_2728	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	314
fly_2728	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	69
fly_2729	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	379
fly_2729	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	32
fly_2730	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	459
fly_2730	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	45
fly_2731	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	378
fly_2731	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	50
fly_2732	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	178
fly_2732	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	10
fly_2733	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	808
fly_2733	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	27
fly_2734	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	381
fly_2734	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	42
fly_2735	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	227
fly_2735	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	62
fly_2736	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	852
fly_2736	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	58
fly_2737	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	342
fly_2737	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	1
fly_2738	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	380
fly_2738	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	25
fly_2739	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	348
fly_2739	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	2
fly_2740	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	383
fly_2740	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	1
fly_2741	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	329
fly_2741	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	46
fly_2742	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	noni_juice	881
fly_2742	D. sechellia	w*>Kir2.1	female	noni juice vs grape juice	grape_juice	24
fly_2743	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	261
fly_2743	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	2
fly_2744	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	67
fly_2744	D. sechellia	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	6
fly_2745	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	63
fly_2745	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	10
fly_2746	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	15
fly_2746	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	48
fly_2747	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	39
fly_2747	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	35
fly_2748	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	22
fly_2748	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	24
fly_2749	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	27
fly_2749	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	66
fly_2750	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	236
fly_2750	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	12
fly_2751	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	318
fly_2751	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	111
fly_2758	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	50
fly_2758	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	45
fly_2759	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	117
fly_2759	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	70
fly_2760	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	35
fly_2760	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	30
fly_2761	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	22
fly_2761	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	18
fly_2762	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	26
fly_2762	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	28
fly_2763	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	128
fly_2763	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	81
fly_2764	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	59
fly_2764	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	58
fly_2765	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	231
fly_2765	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	25
fly_2766	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	18
fly_2766	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	45
fly_2767	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	30
fly_2767	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	484
fly_2768	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	819
fly_2768	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	27
fly_2769	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	842
fly_2769	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	134
fly_2770	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	406
fly_2770	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	430
fly_2771	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	381
fly_2771	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	24
fly_2772	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	469
fly_2772	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	100
fly_2773	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	176
fly_2773	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	14
fly_2774	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	557
fly_2774	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	21
fly_2775	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	1162
fly_2775	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	11
fly_2776	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	964
fly_2776	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	199
fly_2777	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	759
fly_2777	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	588
fly_2778	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	281
fly_2778	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	652
fly_2779	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	67
fly_2779	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	372
fly_2780	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	372
fly_2780	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	648
fly_2781	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	1152
fly_2781	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	209
fly_2782	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	66
fly_2782	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	537
fly_2783	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	410
fly_2783	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	314
fly_2784	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	464
fly_2784	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	330
fly_2790	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	82
fly_2790	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	257
fly_2791	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	36
fly_2791	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	310
fly_2792	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	99
fly_2792	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	54
fly_2793	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	80
fly_2793	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	66
fly_2794	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	63
fly_2794	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	68
fly_2795	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	221
fly_2795	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	112
fly_2796	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	31
fly_2796	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	25
fly_2797	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	348
fly_2797	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	197
fly_2798	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	247
fly_2798	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	13
fly_2799	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	143
fly_2799	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	55
fly_2800	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	953
fly_2800	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	148
fly_2801	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	1003
fly_2801	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	90
fly_2802	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	386
fly_2802	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	23
fly_2803	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	33
fly_2803	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	67
fly_2804	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	57
fly_2804	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	101
fly_2805	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	111
fly_2805	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	86
fly_2806	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	138
fly_2806	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	258
fly_2807	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	14
fly_2807	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	184
fly_2808	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	439
fly_2808	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	34
fly_2809	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	241
fly_2809	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	20
fly_2810	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	375
fly_2810	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	129
fly_2811	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	212
fly_2811	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	24
fly_2812	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	293
fly_2812	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	36
fly_2813	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	598
fly_2813	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	159
fly_2814	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	404
fly_2814	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	14
fly_2815	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	197
fly_2815	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	36
fly_2816	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	50
fly_2816	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	49
fly_2817	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	539
fly_2817	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	739
fly_2818	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	26
fly_2818	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	20
fly_2819	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	24
fly_2819	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	47
fly_2820	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	92
fly_2820	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	18
fly_2836	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	28
fly_2836	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	24
fly_2837	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	22
fly_2837	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	25
fly_2838	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	510
fly_2838	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	17
fly_2839	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	181
fly_2839	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	40
fly_2840	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	27
fly_2840	D. melanogaster MPAR	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	13
fly_2853	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	71
fly_2853	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	70
fly_2854	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	22
fly_2854	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	1282
fly_2855	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	noni_juice	405
fly_2855	D. melanogaster MPAR	w*;poxN70/poxN70-23	female	noni juice vs grape juice	grape_juice	896
fly_2856	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	632
fly_2856	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	22
fly_2857	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	363
fly_2857	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	37
fly_2858	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	143
fly_2858	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	142
fly_2859	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	467
fly_2859	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	183
fly_2860	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	252
fly_2860	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	229
fly_2861	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	noni_juice	1542
fly_2861	D. sechellia	w*;;Gr66a-/+	female	noni juice vs grape juice	grape_juice	24
fly_2862	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	451
fly_2862	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	18
fly_2863	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	569
fly_2863	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	24
fly_2864	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	11
fly_2864	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	83
fly_2865	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	362
fly_2865	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	22
fly_2866	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	298
fly_2866	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	23
fly_2867	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	221
fly_2867	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	17
fly_2868	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	305
fly_2868	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	252
fly_2869	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	1026
fly_2869	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	grape_juice	39
fly_2870	D. sechellia	w*;;Gr64f-/+	female	noni juice vs grape juice	noni_juice	251
